DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Nerepis River,Nerepis River,45.369563,-66.235278,WGS84,,,,,Estuary,Field Msr/Obs,Surface Water,2020-10-30,10:50:00,,,,,Probe/Sensor,Salinity,,,1.26,ppt,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Nerepis River,Nerepis River,45.369563,-66.235278,WGS84,,,,,Estuary,Field Msr/Obs,Surface Water,2020-10-30,10:50:00,,,,,Probe/Sensor,"Temperature, water",,,6.2,deg C,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Field Msr/Obs,Surface Water,2020-10-30,11:10:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,11.96,mg/L,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Field Msr/Obs,Surface Water,2020-10-30,11:10:00,,,,,Probe/Sensor,Dissolved oxygen saturation,,,102.3,%,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Field Msr/Obs,Surface Water,2020-10-30,11:10:00,,,,,Probe/Sensor,Salinity,,,0.58,ppt,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Field Msr/Obs,Surface Water,2020-10-30,11:10:00,,,,,Probe/Sensor,"Temperature, water",,,8.2,deg C,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2020-10-30,11:56:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,12.17,mg/L,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2020-10-30,11:56:00,,,,,Probe/Sensor,Dissolved oxygen saturation,,,102.2,%,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2020-10-30,11:56:00,,,,,Probe/Sensor,Salinity,,,0.06,ppt,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2020-10-30,11:56:00,,,,,Probe/Sensor,"Temperature, water",,,7.5,deg C,Actual,,,,,,,,,,,,,,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,"Alkalinity, total",as CaCO3,Dissolved,36,mg/L,Actual,,,,,,,310.2,USEPA,Methyl Orange Colourimetry,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Aluminum,,Acid Soluble,0.089,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Ammonia,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.05,mg/l,Lower Reporting Limit,,,4500-NH3 G,APHA,"""Phenate"" Colourimetry",,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Ammonia,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.05,mg/L,Lower Reporting Limit,,,4500-NH3 G,APHA,"""Phenate"" Colourimetry",,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Ammonia,as N,Unfiltered,,,Calculated,Below Detection/Quantification Limit,0.001,mg/l,Lower Reporting Limit,,,,,Calculated,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Ammonia,as N,Unfiltered,,,Calculated,Below Detection/Quantification Limit,0.001,mg/L,Lower Reporting Limit,,,,,Calculated,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Antimony,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Antimony,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Arsenic,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Arsenic,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Barium,,Acid Soluble,0.008,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Beryllium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Beryllium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Bicarbonate,as CaCO3,Unspecified,35.9,mg/L,Calculated,,,,,,,,,Calculated,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Bismuth,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Bismuth,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Boron,,Acid Soluble,0.03,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Bromine,,Acid Soluble,0.35,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Cadmium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.00001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Cadmium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.00001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Calcium,,Acid Soluble,15.4,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Carbonate,as CaCO3,Unfiltered,0.107,mg/L,Calculated,,,,,,,,,Calculated,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Chloride,,Dissolved,109,mg/L,Actual,,,,,,,4500-CL E,APHA,Ferricyanide Colourimetry,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Chromium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Chromium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Cobalt,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Cobalt,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Conductivity,,Unspecified,473,uS/cm,Actual,,,,,,,2510 B,APHA,"Conductivity Meter, Pt Electrode",,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Copper,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Copper,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Fluoride,,Dissolved,0.13,mg/L,Actual,,,,,,,4500-F- D,APHA,SPADNS Colourimetry,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Inorganic nitrogen (nitrate and nitrite),as N,Unfiltered,0.25,mg/L,Actual,,,,,,,4500-NO3 H,APHA,"Hydrazine Red., Derivitization, Colourimetry",,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Iron,,Acid Soluble,0.2,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Kjeldahl nitrogen,as N,Unfiltered,0.4,mg/L,Actual,,,,,,,4500-NORG,APHA,"Digestion, phenate colorimetry",,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Lead,,Acid Soluble,0.0002,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Lithium,,Acid Soluble,0.0013,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Magnesium,,Acid Soluble,8.46,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Manganese,,Acid Soluble,0.028,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Molybdenum,,Acid Soluble,0.0001,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Nickel,,Acid Soluble,0.008,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Nitrate,as N,Unfiltered,0.25,mg/L,Calculated,,,,,,,,,Calculated,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.05,mg/l,Lower Reporting Limit,,,4500-NO2- B,APHA,Ferrous ammonium sulfate Colourimetry,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.05,mg/L,Lower Reporting Limit,,,4500-NO2- B,APHA,Ferrous ammonium sulfate Colourimetry,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Organic carbon,,Total,9,mg/L,Actual,,,,,,,5310 C,APHA,"UV-Persulfate Digestion, NDIR Detection",,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,pH,,Unspecified,7.5,None,Actual,,,,,,,4500-H+ B,APHA,pH Electrode - Electrometric,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Potassium,,Acid Soluble,2.59,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Rubidium,,Acid Soluble,0.0011,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Selenium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Selenium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Silver,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Silver,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Sodium,,Acid Soluble,59.2,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Strontium,,Acid Soluble,0.125,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Sulfate,as SO4,Dissolved,24,mg/L,Actual,,,,,,,4500-SO4 E,APHA,Turbidimetry,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Tellurium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Tellurium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Thallium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Thallium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Tin,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/L,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Tin,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/l,Lower Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Total dissolved solids,,Unspecified,251,mg/L,Calculated,,,,,,,,,Calculated,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,Total hardness,as CaCO3,Unspecified,73.3,mg/L,Calculated,,,,,,,,,Calculated,,,,RPC Fredericton,
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Browns Flat,Browns Flat,45.468188,-66.123504,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2020-11-30,00:00:00,,,,,Water Bottle,"Total Phosphorus, mixed forms",as P,Unfiltered,0.026,mg/L,Actual,,,,,,,4500-P E,APHA,"Digestion, Manual Colourimetry",,,,RPC Fredericton,
